pair_key,friendship,friendship_strength,lost_con,lockdown
1 25,0.24,0.52,TRUE,FALSE
1 25,0.48,0.49,FALSE,FALSE
1 25,0.96,0.7,FALSE,FALSE
1 25,0.12,0.45,TRUE,FALSE
1 25,0.12,0.42000000000000004,TRUE,FALSE
1 25,1.08,0.5700000000000001,FALSE,FALSE
1 25,0.12,0.36000000000000004,TRUE,FALSE
1 25,0.48,0.45000000000000007,FALSE,TRUE
1 25,0.36,0.51,FALSE,TRUE
1 25,0.12,0.27,TRUE,TRUE
1 25,0.12,0.27,TRUE,TRUE
1 25,0.12,0.18000000000000002,FALSE,TRUE
1 25,11,2.8400000000000003,FALSE,FALSE
1 25,0.32,2.89,TRUE,TRUE
1 25,0.08,2.8800000000000003,TRUE,TRUE
1 25,0.16,2.89,TRUE,TRUE
1 25,11,2.89,FALSE,TRUE
1 26,0.12,NA,NA,FALSE
1 26,0.48,NA,NA,FALSE
1 26,0.24,NA,NA,FALSE
1 26,0.24,0.27,FALSE,FALSE
1 26,0.12,0.27,TRUE,FALSE
1 26,0.6,0.30000000000000004,FALSE,FALSE
1 26,0.12,0.27,TRUE,FALSE
1 26,0.12,0.24000000000000002,TRUE,FALSE
1 26,0.6,0.36,FALSE,FALSE
1 26,0.24,0.27,FALSE,FALSE
1 26,1.08,0.51,FALSE,FALSE
1 26,1.08,0.75,FALSE,FALSE
1 26,0.24,0.66,TRUE,FALSE
1 26,1.12,0.8800000000000001,FALSE,FALSE
1 26,1.56,1,FALSE,FALSE
1 26,0.12,0.76,TRUE,FALSE
1 26,0.12,0.7300000000000001,TRUE,TRUE
1 26,0.72,0.63,FALSE,TRUE
1 26,0.24,0.30000000000000004,FALSE,TRUE
1 26,1.8399999999999999,0.73,FALSE,TRUE
1 26,27.24,7.509999999999999,FALSE,TRUE
1 26,0.12,7.359999999999999,TRUE,TRUE
1 26,53,20.549999999999997,FALSE,TRUE
1 26,0.12,20.119999999999997,TRUE,TRUE
1 26,1,13.559999999999999,TRUE,FALSE
1 26,21.453333333333333,18.89333333333333,FALSE,FALSE
1 26,5.666666666666666,7.059999999999999,FALSE,FALSE
1 26,9.666666666666666,9.446666666666665,FALSE,FALSE
1 26,39.08,18.966666666666665,FALSE,FALSE
1 26,49.06666666666666,25.869999999999997,FALSE,TRUE
1 26,81.16666666666666,44.74499999999999,FALSE,TRUE
1 26,50.239999999999995,54.88833333333333,FALSE,TRUE
1 26,10.333333333333332,47.70166666666666,TRUE,TRUE
1 26,10.333333333333332,38.018333333333324,TRUE,TRUE
1 26,33,25.976666666666663,FALSE,TRUE
1 26,31.746666666666666,21.353333333333328,FALSE,TRUE
1 26,55.07333333333334,32.538333333333334,FALSE,TRUE
1 26,13.333333333333332,33.288333333333334,TRUE,TRUE
1 26,18.57333333333333,29.681666666666665,FALSE,TRUE
1 26,26.413333333333334,28.348333333333333,FALSE,TRUE
1 26,31.746666666666663,22.516666666666662,FALSE,TRUE
1 26,39.879999999999995,29.15333333333333,FALSE,TRUE
1 26,7.333333333333333,26.34333333333333,TRUE,TRUE
1 27,0.72,NA,NA,FALSE
1 27,0.24,NA,NA,FALSE
1 27,0.12,NA,NA,FALSE
1 27,0.12,0.3,TRUE,FALSE
1 27,0.24,0.18,FALSE,FALSE
1 27,0.24,0.18,FALSE,FALSE
1 27,0.48,0.27,FALSE,FALSE
1 27,0.6,0.39,FALSE,FALSE
1 27,0.36,0.42,FALSE,FALSE
1 27,0.96,0.6,FALSE,FALSE
1 27,0.72,0.6599999999999999,FALSE,FALSE
1 27,3.36,1.3499999999999999,FALSE,FALSE
1 27,0.36,1.3499999999999999,TRUE,FALSE
1 27,0.12,1.14,TRUE,FALSE
1 27,0.6,1.1099999999999999,FALSE,FALSE
1 27,1.56,0.6599999999999999,FALSE,FALSE
1 27,0.96,0.8099999999999999,FALSE,FALSE
1 27,0.48,0.8999999999999999,FALSE,FALSE
1 27,3.3200000000000003,1.58,FALSE,FALSE
1 27,2.3200000000000003,1.77,FALSE,FALSE
1 27,17.57333333333333,5.923333333333333,FALSE,FALSE
1 27,21.119999999999997,11.083333333333332,FALSE,FALSE
1 27,35.69333333333333,19.176666666666662,FALSE,FALSE
1 27,39.666666666666664,28.51333333333333,FALSE,FALSE
1 27,31.999999999999996,32.12,FALSE,FALSE
1 27,13.12,30.119999999999997,TRUE,FALSE
1 27,49.44,33.556666666666665,FALSE,TRUE
1 27,55.773333333333326,37.58333333333333,FALSE,TRUE
1 27,49.36,41.92333333333333,FALSE,TRUE
1 27,29.173333333333332,45.93666666666667,FALSE,TRUE
1 27,0.24,33.63666666666666,TRUE,TRUE
1 27,87.46,41.55833333333333,FALSE,TRUE
1 27,65.50666666666666,45.595,FALSE,TRUE
1 27,42.2,48.85166666666667,FALSE,TRUE
1 27,31.333333333333332,56.625,FALSE,TRUE
1 27,0.12,34.79,TRUE,TRUE
1 27,97.17333333333332,42.70666666666666,FALSE,TRUE
1 27,58.33333333333333,46.739999999999995,FALSE,TRUE
1 27,135.25333333333333,72.72,FALSE,TRUE
1 27,14.333333333333332,76.27333333333333,TRUE,FALSE
1 27,10,54.480000000000004,TRUE,FALSE
1 27,16.666666666666664,44.06333333333333,TRUE,FALSE
1 27,52.08,23.270000000000003,FALSE,TRUE
1 27,0.32,19.76666666666667,TRUE,TRUE
1 27,57,31.51666666666667,FALSE,TRUE
1 27,0.16,27.390000000000004,TRUE,TRUE
1 27,0.08,14.390000000000002,TRUE,TRUE
1 27,0.16,14.350000000000003,TRUE,TRUE
1 27,0.08,0.12000000000000241,FALSE,TRUE
1 28,0.12,NA,NA,FALSE
1 28,0.24,NA,NA,FALSE
1 28,0.12,NA,NA,FALSE
1 28,0.6,0.27,FALSE,FALSE
1 28,0.12,0.27,TRUE,FALSE
1 28,0.24,0.27,FALSE,FALSE
1 28,0.48,0.36,FALSE,FALSE
1 28,0.12,0.24000000000000002,TRUE,FALSE
1 28,0.12,0.24000000000000002,TRUE,FALSE
1 28,1.08,0.45000000000000007,FALSE,FALSE
1 28,0.12,0.36000000000000004,TRUE,FALSE
1 28,0.12,0.36000000000000004,TRUE,FALSE
1 28,1.08,0.6000000000000001,FALSE,TRUE
1 28,0.36,0.42000000000000004,FALSE,TRUE
1 28,0.12,0.42000000000000004,TRUE,TRUE
1 28,0.96,0.63,FALSE,TRUE
1 28,0.12,0.39,TRUE,TRUE
1 3,0.12,NA,NA,FALSE
1 3,0.24,NA,NA,FALSE
1 3,0.12,NA,NA,FALSE
1 3,0.6,0.27,FALSE,FALSE
1 3,0.12,0.27,TRUE,FALSE
1 3,0.24,0.27,FALSE,FALSE
1 3,0.48,0.36,FALSE,FALSE
1 3,0.96,0.45,FALSE,FALSE
1 3,0.12,0.45,TRUE,FALSE
1 3,0.12,0.42000000000000004,TRUE,FALSE
1 3,1.08,0.5700000000000001,FALSE,FALSE
1 3,0.12,0.36000000000000004,TRUE,FALSE
1 3,0.48,0.45000000000000007,FALSE,TRUE
1 3,0.24,0.48000000000000004,TRUE,TRUE
1 3,0.12,0.24000000000000002,TRUE,TRUE
1 3,0.12,0.24000000000000002,TRUE,TRUE
1 3,0.32,0.2,FALSE,TRUE
1 3,0.24,0.2,FALSE,TRUE
1 4,1,NA,NA,FALSE
1 4,9.693333333333333,NA,NA,FALSE
1 4,6.98,NA,NA,FALSE
1 4,3.48,5.288333333333333,FALSE,FALSE
1 4,1.3599999999999999,5.378333333333333,TRUE,FALSE
1 4,0.36,3.0449999999999995,TRUE,FALSE
1 4,0.12,1.3299999999999996,TRUE,FALSE
1 4,46.906666666666666,12.186666666666667,FALSE,FALSE
1 4,74.6,30.496666666666666,FALSE,FALSE
1 4,122.12,60.93666666666667,FALSE,FALSE
1 4,36.120000000000005,69.93666666666667,FALSE,FALSE
1 4,39.69333333333333,68.13333333333334,FALSE,FALSE
1 4,90,71.98333333333333,FALSE,FALSE
1 4,42.239999999999995,52.013333333333335,FALSE,FALSE
1 4,20.48,48.10333333333333,TRUE,FALSE
1 4,2.96,38.92,TRUE,FALSE
1 4,23.24,22.23,FALSE,FALSE
1 4,47.12,23.45,FALSE,FALSE
1 4,30.08,25.849999999999998,FALSE,FALSE
1 4,52.120000000000005,38.14,FALSE,FALSE
1 4,31.57333333333333,40.223333333333336,FALSE,FALSE
1 4,37.69333333333333,37.86666666666667,FALSE,FALSE
1 4,85.5,51.721666666666664,FALSE,FALSE
1 4,64.16666666666667,54.733333333333334,FALSE,FALSE
1 4,53,60.09,FALSE,FALSE
1 4,51.266666666666666,63.483333333333334,FALSE,TRUE
1 4,88.50666666666666,64.235,FALSE,TRUE
1 4,75.38666666666666,67.03999999999999,FALSE,TRUE
1 4,169.26666666666668,96.10666666666667,FALSE,TRUE
1 4,40.906666666666666,93.51666666666667,TRUE,TRUE
1 4,40.666666666666664,81.55666666666667,TRUE,TRUE
1 4,83.47999999999999,83.58,FALSE,TRUE
1 4,59.66666666666667,56.18,FALSE,TRUE
1 4,38.959999999999994,55.69333333333333,FALSE,TRUE
1 4,41.45333333333333,55.89,FALSE,TRUE
1 4,69.14666666666666,52.306666666666665,FALSE,TRUE
1 4,39.45333333333333,47.25333333333333,FALSE,TRUE
1 4,78.81333333333333,57.21666666666667,FALSE,TRUE
1 4,25.333333333333332,53.18666666666667,TRUE,FALSE
1 4,19.666666666666664,40.81666666666666,TRUE,FALSE
1 4,15.666666666666666,34.87,TRUE,FALSE
1 4,13.666666666666666,18.583333333333332,FALSE,FALSE
1 4,4.666666666666666,13.416666666666668,TRUE,FALSE
1 4,12,11.500000000000002,FALSE,FALSE
1 4,21,12.833333333333334,FALSE,FALSE
1 4,17.666666666666664,13.833333333333334,FALSE,FALSE
1 4,15.666666666666666,16.583333333333336,FALSE,FALSE
1 4,3.9999999999999996,14.583333333333334,TRUE,FALSE
1 4,3.333333333333333,10.166666666666668,TRUE,FALSE
1 4,25.493333333333332,12.123333333333335,FALSE,FALSE
1 4,28.906666666666666,15.433333333333334,FALSE,TRUE
1 4,37.986666666666665,23.93,FALSE,TRUE
1 4,40.56,33.236666666666665,FALSE,TRUE
1 4,40.33333333333333,36.946666666666665,FALSE,TRUE
1 4,43.14666666666666,40.50666666666667,FALSE,TRUE
1 4,3.666666666666666,31.926666666666666,TRUE,TRUE
1 4,16.333333333333332,25.869999999999997,FALSE,TRUE
1 4,96.5,39.91166666666666,FALSE,TRUE
1 4,90,51.625,FALSE,TRUE
1 4,21.666666666666668,56.125,TRUE,TRUE
1 4,13.746666666666666,55.47833333333333,TRUE,TRUE
1 4,27.573333333333334,38.24666666666667,FALSE,TRUE
1 4,16,19.746666666666666,FALSE,TRUE
1 4,26,20.830000000000002,FALSE,TRUE
1 4,20.999999999999996,22.643333333333334,FALSE,TRUE
1 4,9,18,FALSE,TRUE
1 4,56.33333333333333,28.083333333333332,FALSE,TRUE
1 4,1.6666666666666665,22,TRUE,FALSE
1 5,1.7866666666666666,NA,NA,FALSE
1 5,3.8000000000000003,NA,NA,FALSE
1 5,0.12,NA,NA,FALSE
1 5,1.6666666666666665,1.8433333333333333,FALSE,FALSE
1 5,0.72,1.5766666666666667,TRUE,FALSE
1 5,1,0.8766666666666665,FALSE,FALSE
1 5,0.24,0.9066666666666665,TRUE,FALSE
1 5,0.24,0.5499999999999999,TRUE,FALSE
1 5,1.0266666666666666,0.6266666666666666,FALSE,FALSE
1 5,0.6,0.5266666666666666,FALSE,FALSE
1 5,0.4533333333333333,0.5799999999999998,FALSE,FALSE
1 5,0.5733333333333333,0.6633333333333332,FALSE,FALSE
1 5,0.12,0.43666666666666654,TRUE,FALSE
1 5,17.14666666666667,4.573333333333333,FALSE,FALSE
1 5,8.600000000000001,6.61,FALSE,FALSE
1 5,1.08,6.736666666666667,TRUE,FALSE
1 5,0.12,6.736666666666667,TRUE,FALSE
1 5,1.08,2.7199999999999998,TRUE,FALSE
1 5,1.08,0.8399999999999992,FALSE,FALSE
1 5,0.36,0.6599999999999991,FALSE,FALSE
1 5,1.32,0.9599999999999992,FALSE,FALSE
1 5,0.48,0.8099999999999992,FALSE,TRUE
1 5,0.96,0.7799999999999991,FALSE,TRUE
1 5,0.6,0.8399999999999992,FALSE,TRUE
1 5,0.48,0.6299999999999991,FALSE,TRUE
1 5,0.48,0.6299999999999991,FALSE,TRUE
1 5,0.24,0.4499999999999992,FALSE,TRUE
1 5,0.24,0.35999999999999915,FALSE,TRUE
1 5,0.72,0.41999999999999915,FALSE,TRUE
1 5,0.36,0.3899999999999992,FALSE,TRUE
1 5,0.12,0.35999999999999915,TRUE,TRUE
1 5,0.48,0.41999999999999915,FALSE,TRUE
1 5,0.3333333333333333,0.3233333333333325,FALSE,FALSE
1 5,1.6,0.6333333333333325,FALSE,FALSE
1 5,0.32,0.6833333333333326,TRUE,TRUE
1 5,0.8,0.7633333333333325,FALSE,TRUE
1 5,0.48,0.7999999999999993,FALSE,TRUE
1 5,0.16,0.43999999999999917,TRUE,TRUE
1 5,0.16,0.3999999999999992,TRUE,TRUE
1 6,0.6666666666666666,NA,NA,FALSE
1 6,0.24,NA,NA,FALSE
1 6,1.3333333333333333,NA,NA,FALSE
1 6,0.12,0.59,TRUE,FALSE
1 6,0.12,0.4533333333333333,TRUE,FALSE
1 6,0.12,0.42333333333333334,TRUE,FALSE
1 6,0.7866666666666666,0.2866666666666666,FALSE,FALSE
1 6,1.3333333333333333,0.59,FALSE,FALSE
1 6,43,11.31,FALSE,FALSE
1 6,0.96,11.520000000000001,TRUE,FALSE
1 6,0.6,11.473333333333334,TRUE,FALSE
1 6,2.12,11.67,TRUE,FALSE
1 6,9,3.170000000000001,FALSE,FALSE
1 6,7,4.680000000000001,FALSE,FALSE
1 6,11.74,7.465000000000001,FALSE,TRUE
1 6,1,7.1850000000000005,TRUE,TRUE
1 6,3,5.6850000000000005,FALSE,TRUE
1 6,1,4.1850000000000005,TRUE,TRUE
1 6,4.5,2.375000000000001,FALSE,TRUE
1 6,1,2.375000000000001,TRUE,TRUE
1 6,0.12,1.6550000000000007,TRUE,TRUE
1 6,0.5,1.5300000000000007,TRUE,FALSE
1 6,1,0.6550000000000008,FALSE,FALSE
1 6,1,0.6550000000000008,FALSE,FALSE
1 6,0.32,0.7050000000000007,TRUE,TRUE
1 6,4,1.5800000000000007,FALSE,TRUE
1 6,0.16,1.3700000000000008,TRUE,TRUE
1 7,0.24,NA,NA,FALSE
1 7,2.6666666666666665,NA,NA,FALSE
1 7,8.666666666666666,NA,NA,FALSE
1 7,0.12,2.9233333333333333,TRUE,FALSE
1 7,1,3.1133333333333333,TRUE,FALSE
1 7,0.24,2.506666666666667,TRUE,FALSE
1 7,0.24,0.4000000000000002,FALSE,FALSE
1 7,0.6,0.5200000000000002,FALSE,FALSE
1 7,0.4533333333333333,0.3833333333333335,FALSE,FALSE
1 7,0.3333333333333333,0.40666666666666684,FALSE,FALSE
1 7,0.9066666666666666,0.5733333333333335,FALSE,FALSE
1 7,0.48,0.5433333333333336,FALSE,FALSE
1 7,1.08,0.7000000000000002,FALSE,FALSE
1 7,0.12,0.6466666666666668,TRUE,FALSE
1 7,0.12,0.4500000000000002,TRUE,FALSE
1 7,1.08,0.6000000000000002,FALSE,FALSE
1 7,0.12,0.3600000000000002,TRUE,FALSE
1 7,0.12,0.3600000000000002,TRUE,FALSE
1 7,0.36,0.4200000000000002,FALSE,TRUE
1 7,0.24,0.2100000000000002,FALSE,TRUE
1 7,0.12,0.2100000000000002,FALSE,TRUE
1 7,0.12,0.2100000000000002,FALSE,TRUE
1 7,0.24,0.1800000000000002,FALSE,FALSE
1 7,6.5,1.745,FALSE,FALSE
1 7,10,4.215000000000001,FALSE,FALSE
1 7,0.32,4.265000000000001,TRUE,TRUE
1 7,0.08,4.2250000000000005,TRUE,TRUE
1 7,0.24,2.6600000000000006,TRUE,TRUE
1 7,0.08,0.1800000000000004,TRUE,TRUE
1 7,0.66,0.2650000000000004,FALSE,TRUE
1 7,0.16,0.2850000000000004,FALSE,TRUE
1 7,1.6400000000000001,0.6350000000000005,FALSE,TRUE
1 7,0.24,0.6750000000000005,TRUE,TRUE
1 8,4.28,NA,NA,FALSE
1 8,13.453333333333333,NA,NA,FALSE
1 8,5.453333333333333,NA,NA,FALSE
1 8,9.120000000000001,8.076666666666666,FALSE,FALSE
1 8,9.466666666666665,9.373333333333333,FALSE,FALSE
1 8,20.653333333333332,11.173333333333332,FALSE,FALSE
1 8,6.359999999999999,11.399999999999999,FALSE,FALSE
1 8,1.0533333333333332,9.383333333333331,TRUE,FALSE
1 8,3.1466666666666665,7.803333333333332,TRUE,FALSE
1 8,7.386666666666667,4.4866666666666655,FALSE,FALSE
1 8,109.66666666666666,30.31333333333333,FALSE,FALSE
1 8,31.119999999999997,37.83,FALSE,FALSE
1 8,17.933333333333334,41.526666666666664,TRUE,FALSE
1 8,11,42.42999999999999,TRUE,FALSE
1 8,26.14666666666667,21.55,FALSE,FALSE
1 8,5.746666666666667,15.206666666666667,TRUE,FALSE
1 8,1.7999999999999998,11.173333333333334,TRUE,FALSE
1 8,1.6533333333333333,8.836666666666668,TRUE,FALSE
1 8,25.146666666666665,8.586666666666666,FALSE,FALSE
1 8,11.826666666666666,10.106666666666666,FALSE,FALSE
1 8,10.333333333333332,12.239999999999998,FALSE,FALSE
1 8,0.12,11.856666666666666,TRUE,FALSE
1 8,29.240000000000002,12.88,FALSE,FALSE
1 8,37.5,19.298333333333332,FALSE,FALSE
1 8,1.32,17.045,TRUE,TRUE
1 8,1.72,17.445,TRUE,TRUE
1 8,0.12,10.165000000000001,TRUE,TRUE
1 8,5.6,2.1900000000000004,FALSE,TRUE
1 8,0.24,1.9200000000000004,TRUE,TRUE
1 8,0.12,1.5200000000000005,TRUE,TRUE
1 8,0.36,1.5800000000000005,TRUE,TRUE
1 8,1.32,0.5100000000000007,FALSE,TRUE
1 8,0.24,0.5100000000000007,TRUE,TRUE
1 8,0.48,0.6000000000000006,FALSE,TRUE
1 8,0.12,0.5400000000000006,TRUE,TRUE
1 8,11.36,3.0500000000000003,FALSE,TRUE
1 8,17.6,7.3900000000000015,FALSE,TRUE
1 8,0.12,7.300000000000001,TRUE,FALSE
1 8,10,9.770000000000001,FALSE,FALSE
1 8,0.32,7.010000000000002,TRUE,TRUE
1 8,0.48,2.7300000000000013,TRUE,TRUE
1 8,0.08,2.7200000000000015,TRUE,TRUE
1 8,0.24,0.28000000000000136,FALSE,TRUE
1 8,0.16,0.24000000000000138,FALSE,TRUE
1 8,0.08,0.14000000000000137,FALSE,TRUE
1 8,0.16,0.16000000000000136,FALSE,TRUE
1 8,0.08,0.12000000000000138,FALSE,TRUE
1 8,1.24,0.3900000000000014,FALSE,TRUE
1 8,0.24,0.4300000000000014,FALSE,TRUE
1 9,1.08,NA,NA,FALSE
1 9,3.026666666666667,NA,NA,FALSE
1 9,6,NA,NA,FALSE
1 9,1.7866666666666666,2.9733333333333336,FALSE,FALSE
1 9,1.2933333333333334,3.026666666666667,TRUE,FALSE
1 9,1.72,2.7,FALSE,FALSE
1 9,0.24,1.2600000000000002,TRUE,FALSE
1 9,1.44,1.1733333333333336,FALSE,FALSE
1 9,0.6666666666666666,1.0166666666666668,FALSE,FALSE
1 9,1.7200000000000002,1.016666666666667,FALSE,FALSE
1 9,0.6,1.106666666666667,FALSE,FALSE
1 9,0.9333333333333333,0.9800000000000003,FALSE,FALSE
1 9,0.9333333333333333,1.046666666666667,FALSE,FALSE
1 9,6.48,2.236666666666667,FALSE,FALSE
1 9,1.2,2.3866666666666667,FALSE,FALSE
1 9,0.96,2.3933333333333335,TRUE,FALSE
1 9,0.36,2.2500000000000004,TRUE,FALSE
1 9,0.6,0.78,FALSE,FALSE
1 9,3.92,1.46,FALSE,FALSE
1 9,0.36,1.31,TRUE,FALSE
1 9,0.12,1.25,TRUE,FALSE
1 9,0.72,1.28,FALSE,FALSE
1 9,0.6,0.45000000000000007,FALSE,TRUE
1 9,0.84,0.5700000000000001,FALSE,TRUE
1 9,0.48,0.66,FALSE,TRUE
1 9,0.72,0.66,FALSE,TRUE
1 9,0.36,0.6000000000000001,FALSE,TRUE
1 9,0.12,0.42000000000000004,TRUE,TRUE
1 9,0.12,0.33000000000000007,TRUE,TRUE
1 9,0.6,0.30000000000000004,FALSE,TRUE
1 9,1.8399999999999999,0.67,FALSE,TRUE
1 9,0.6,0.79,FALSE,TRUE
1 9,1.3199999999999998,1.0899999999999999,FALSE,TRUE
1 9,0.3333333333333333,1.0233333333333332,TRUE,FALSE
1 9,1.12,0.8433333333333334,FALSE,FALSE
1 9,0.48,0.8133333333333334,FALSE,TRUE
1 9,0.32,0.5633333333333335,FALSE,TRUE
1 9,0.08,0.5000000000000001,TRUE,TRUE
1 9,0.24,0.2800000000000001,FALSE,TRUE
10 11,0.6,NA,NA,FALSE
10 11,0.12,NA,NA,FALSE
10 11,0.12,NA,NA,FALSE
10 11,0.12,0.24,FALSE,FALSE
10 11,0.36,0.18,FALSE,FALSE
10 11,0.48,0.27,FALSE,FALSE
10 11,0.36,0.32999999999999996,FALSE,FALSE
10 11,0.12,0.32999999999999996,TRUE,FALSE
10 11,0.24,0.3,FALSE,FALSE
10 11,0.24,0.24,FALSE,TRUE
10 11,0.24,0.21,FALSE,TRUE
10 11,0.12,0.21,FALSE,TRUE
10 11,0.12,0.18,FALSE,TRUE
10 11,0.36,0.21,FALSE,FALSE
10 11,0.08,0.16999999999999998,TRUE,TRUE
10 11,0.08,0.16,FALSE,TRUE
10 12,0.12,NA,NA,FALSE
10 12,0.12,NA,NA,FALSE
10 12,0.12,NA,NA,FALSE
10 12,0.24,0.15,FALSE,FALSE
10 12,0.24,0.18,FALSE,FALSE
10 12,0.6,0.3,FALSE,FALSE
10 12,0.24,0.32999999999999996,FALSE,FALSE
10 12,0.24,0.32999999999999996,FALSE,TRUE
10 12,0.24,0.32999999999999996,FALSE,TRUE
10 12,0.12,0.21,FALSE,TRUE
10 12,0.12,0.18,FALSE,TRUE
10 12,0.36,0.21,FALSE,TRUE
10 12,4.5,1.275,FALSE,FALSE
10 12,0.36,1.335,TRUE,FALSE
10 12,0.24,1.365,TRUE,TRUE
10 13,0.12,NA,NA,FALSE
10 13,0.6,NA,NA,FALSE
10 13,0.12,NA,NA,FALSE
10 13,0.36,0.3,FALSE,FALSE
10 13,0.24,0.32999999999999996,FALSE,FALSE
10 13,0.24,0.24,FALSE,FALSE
10 13,2.16,0.75,FALSE,FALSE
10 13,0.36,0.75,TRUE,FALSE
10 13,0.36,0.78,TRUE,FALSE
10 13,0.36,0.81,TRUE,TRUE
10 13,0.24,0.32999999999999996,FALSE,TRUE
10 13,0.36,0.32999999999999996,FALSE,TRUE
10 13,0.12,0.26999999999999996,TRUE,TRUE
10 13,0.12,0.20999999999999996,FALSE,TRUE
10 13,0.72,0.32999999999999996,FALSE,TRUE
10 13,0.48,0.36,FALSE,TRUE
10 13,0.36,0.41999999999999993,FALSE,FALSE
10 13,0.16,0.42999999999999994,TRUE,TRUE
10 13,0.08,0.26999999999999996,TRUE,TRUE
10 13,0.16,0.18999999999999997,FALSE,TRUE
10 13,0.16,0.13999999999999996,FALSE,TRUE
10 13,0.08,0.11999999999999997,FALSE,TRUE
10 14,1.2,NA,NA,FALSE
10 14,0.12,NA,NA,FALSE
10 14,0.24,NA,NA,FALSE
10 14,0.12,0.42,TRUE,FALSE
10 14,0.12,0.14999999999999997,FALSE,FALSE
10 14,0.12,0.14999999999999997,FALSE,FALSE
10 14,0.24,0.14999999999999997,FALSE,FALSE
10 14,0.36,0.20999999999999996,FALSE,FALSE
10 14,0.12,0.20999999999999996,FALSE,FALSE
10 14,0.24,0.23999999999999996,FALSE,TRUE
10 14,0.12,0.20999999999999996,FALSE,TRUE
10 14,0.36,0.20999999999999996,FALSE,TRUE
10 14,0.12,0.20999999999999996,FALSE,TRUE
10 14,0.12,0.17999999999999997,FALSE,TRUE
10 14,0.48,0.26999999999999996,FALSE,TRUE
10 14,0.24,0.23999999999999996,FALSE,TRUE
10 14,0.36,0.29999999999999993,FALSE,FALSE
10 14,0.4,0.37,FALSE,FALSE
10 14,5,1.4999999999999998,FALSE,TRUE
10 14,0.08,1.46,TRUE,TRUE
10 14,8,3.3699999999999997,FALSE,TRUE
10 14,0.16,3.3099999999999996,TRUE,TRUE
10 14,0.16,2.0999999999999996,TRUE,TRUE
10 14,0.16,2.1199999999999997,TRUE,TRUE
10 14,0.08,0.13999999999999985,FALSE,TRUE
10 15,11.6,NA,NA,FALSE
10 15,3.96,NA,NA,FALSE
10 15,8.120000000000001,NA,NA,FALSE
10 15,0.12,5.95,TRUE,FALSE
10 15,0.48,3.1700000000000004,TRUE,FALSE
10 15,0.12,2.2100000000000004,TRUE,FALSE
10 15,0.12,0.20999999999999996,FALSE,FALSE
10 15,0.24,0.23999999999999996,FALSE,FALSE
10 15,0.12,0.14999999999999997,FALSE,FALSE
10 15,12,3.12,FALSE,FALSE
10 15,2.48,3.71,FALSE,FALSE
10 15,0.24,3.71,TRUE,FALSE
10 15,0.48,3.8000000000000003,TRUE,FALSE
10 15,0.24,0.8600000000000002,TRUE,FALSE
10 15,10.120000000000001,2.7700000000000005,FALSE,FALSE
10 15,2,3.2100000000000004,FALSE,FALSE
10 15,9,5.34,FALSE,FALSE
10 15,3,6.03,TRUE,FALSE
10 15,15,7.25,FALSE,FALSE
10 15,8,8.75,FALSE,TRUE
10 15,2.2800000000000002,7.07,TRUE,TRUE
10 15,0.96,6.56,TRUE,TRUE
10 15,0.48,2.93,TRUE,TRUE
10 15,0.24,0.9900000000000001,TRUE,TRUE
10 15,0.12,0.45000000000000007,TRUE,TRUE
10 15,0.24,0.27000000000000013,FALSE,TRUE
10 15,0.36,0.2400000000000001,FALSE,TRUE
10 15,1.32,0.5100000000000001,FALSE,TRUE
10 15,0.12,0.5100000000000001,TRUE,FALSE
10 15,0.12,0.4800000000000001,TRUE,FALSE
10 15,0.36,0.4800000000000001,FALSE,FALSE
10 15,0.16,0.19000000000000009,FALSE,TRUE
10 15,0.08,0.18000000000000008,TRUE,TRUE
10 15,0.08,0.1700000000000001,TRUE,TRUE
10 15,0.08,0.10000000000000009,FALSE,TRUE
10 15,0.16,0.10000000000000009,FALSE,TRUE
10 15,0.08,0.10000000000000009,FALSE,TRUE
10 15,0.16,0.12000000000000009,FALSE,TRUE
10 15,0.24,0.1600000000000001,FALSE,TRUE
10 16,0.12,NA,NA,FALSE
10 16,0.24,NA,NA,FALSE
10 16,0.6,NA,NA,FALSE
10 16,0.24,0.3,FALSE,FALSE
10 16,0.24,0.32999999999999996,FALSE,FALSE
10 16,0.24,0.32999999999999996,FALSE,FALSE
10 16,0.24,0.24,FALSE,FALSE
10 16,0.12,0.21,FALSE,FALSE
10 16,0.24,0.21,FALSE,FALSE
10 16,0.48,0.27,FALSE,FALSE
10 16,0.6,0.36,FALSE,FALSE
10 16,0.12,0.36,TRUE,FALSE
10 16,0.12,0.32999999999999996,TRUE,TRUE
10 16,0.36,0.3,FALSE,TRUE
10 16,0.36,0.24,FALSE,TRUE
10 16,0.48,0.32999999999999996,FALSE,TRUE
10 16,0.12,0.32999999999999996,TRUE,TRUE
10 16,0.12,0.27,TRUE,TRUE
10 16,0.36,0.27,FALSE,TRUE
10 16,0.6,0.3,FALSE,TRUE
10 16,0.48,0.39,FALSE,FALSE
10 16,0.36,0.44999999999999996,FALSE,FALSE
10 16,0.16,0.39999999999999997,TRUE,TRUE
10 17,0.72,NA,NA,FALSE
10 17,0.48,NA,NA,FALSE
10 17,0.36,NA,NA,FALSE
10 17,0.24,0.44999999999999996,FALSE,FALSE
10 17,0.48,0.38999999999999996,FALSE,FALSE
10 17,0.24,0.32999999999999996,FALSE,FALSE
10 17,0.12,0.26999999999999996,TRUE,FALSE
